games_played,player_efficiency_rating,offensive_plus_minus,value_over_replace_player,three_pointer_made_per_game,three_pointer_attempts_per_game,two_pointer_made_per_game,two_pointer_attempts_per_game,free_throw_made_per_game,free_throw_attempts_per_game,defensive_rebound_per_game,assists_per_game,steals_per_game,turnovers_per_game,points_per_game,position_PF,position_PG,position_SF,position_SG,conference_WEST,starter,win_shares
57,10.8,-1.3,-0.616504645450762,-0.06630985409477261,-0.20223184508790043,-0.6059351686472442,-0.6188320997991154,-0.8698460023431905,-0.9506594189359834,0.7,1.8,0.2,0.8,5.0,0,1,0,0,0,1,0.5
42,11.6,-2.2,-0.45101851263500403,0.08461210729030527,0.14061680442344698,-0.4429339790423997,-0.37436721467343775,-0.10181679612805698,-0.09196354055827957,2.5,0.7,0.4,0.8,6.7,0,0,0,1,1,0,0.8
76,25.1,5.6,5.010023870285008,0.9901438756007727,0.9977384282018152,2.002083865030268,2.0974444015973037,4.736767203027285,4.20151585133024,4.5,5.5,1.9,2.1,23.9,0,0,1,0,0,1,13.8
24,9.1,-2.4,-0.533761579042883,-0.06630985409477261,-0.08794896191745134,-0.9862712777252147,-0.9991108099946142,-1.0234518435862174,-1.1346656785883487,1.4,2.1,0.3,1.1,3.3,0,1,0,0,1,0,0.0
17,8.7,-2.9,-0.45101851263500403,-0.06630985409477261,0.14061680442344698,-0.9319375478569333,-1.0534363400225424,-0.8698460023431905,-0.9506594189359834,1.5,2.2,0.2,0.9,3.6,0,1,0,0,0,0,0.3
76,12.8,-0.6,0.45915521785166474,2.1975195666813963,2.426274467832429,0.15473704950869688,0.277539145661703,0.3590007276010233,0.21471355886232896,2.5,2.5,1.2,1.1,13.8,0,0,0,1,0,1,4.5
39,8.1,-3.6,-0.616504645450762,0.08461210729030527,0.4834654539347943,-0.8776038179886517,-0.9447852799666857,-0.5626343198571371,-0.7666531592836182,1.1,0.9,0.6,0.5,4.6,0,0,0,1,0,0,0.5
65,21.4,1.3,0.5418982842595436,-0.8209196610201621,-0.8879291441105951,1.6217477559522975,0.8751199759689151,-0.10181679612805698,0.39871981851469424,5.4,1.0,0.5,1.3,12.6,0,0,0,0,1,1,5.9
72,11.9,-0.4,0.3764121514437857,1.4429097597560065,1.6262942856392857,-0.6059351686472442,-0.6188320997991154,-0.25542263737108367,-0.2759698002106446,2.9,1.0,1.1,0.8,8.9,0,0,1,0,0,1,3.8
73,11.7,-0.3,0.6246413506674227,1.4429097597560065,1.4548699608836115,-0.8232700881203702,-0.7546459248689363,-0.25542263737108367,-0.2759698002106446,2.6,1.8,0.8,0.7,8.0,0,0,1,0,1,1,4.0
45,9.9,-4.5,-0.6992477118586409,-0.36815377686492845,-0.08794896191745134,-0.22559905956927354,-0.02125126949190303,-0.17861971674957025,-0.21463438032652296,2.9,2.5,0.8,1.5,6.6,0,1,0,0,0,1,0.2
22,11.4,-1.8,-0.533761579042883,-0.06630985409477261,-0.14509040350267582,-0.38860024917411823,-0.40152997968740184,-0.7930430817216773,-0.6439823195153749,3.2,1.2,0.5,0.8,5.9,1,0,0,0,1,0,0.4
13,7.5,-4.3,-0.533761579042883,-0.5190757382500063,-0.43079761142879863,-0.7146026283838072,-0.8904597499387573,-0.8698460023431905,-0.8893239990518617,1.1,0.8,1.0,0.8,3.5,1,0,0,0,1,0,0.1
75,16.3,-1.2,-0.20278931341136713,-0.8209196610201621,-0.8879291441105951,0.42640569885010443,0.2503763806477389,-0.17861971674957025,-0.030628120674157815,3.4,1.1,0.7,0.9,8.1,0,0,0,0,1,1,2.9
47,16.6,0.7,0.2109260186280278,-0.8209196610201621,-0.8879291441105951,0.3720719689818229,-0.157065094561724,0.28219780697950986,0.33738439863057246,8.2,0.6,0.7,1.4,8.4,0,0,0,0,1,1,4.1
71,14.9,0.5,-0.03730318059560918,1.4429097597560065,1.7405771688097342,1.024076727401201,0.847957210954951,0.3590007276010233,0.39871981851469424,5.0,2.0,0.7,1.6,15.7,0,0,1,0,1,1,3.5
82,12.3,-2.2,-0.533761579042883,0.5373779914455391,0.654889778690468,-0.00826414009614756,-0.1299023295477599,-0.10181679612805698,0.0920427190940857,3.1,0.7,0.8,1.3,9.2,1,0,0,0,1,1,1.8
29,10.4,-4.0,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,-1.0406050075934963,-1.0805991050365067,-0.6394372404786506,-0.6439823195153749,1.0,0.1,0.1,0.3,2.0,1,0,0,0,0,0,0.5
64,5.7,-4.8,-1.1129630438980358,-0.5190757382500063,-0.31651472825834953,-0.8776038179886517,-0.8089714548968647,-0.9466489229647039,-0.9506594189359834,1.1,2.0,0.4,0.7,2.9,0,1,0,0,1,1,0.1
77,13.1,-1.0,-0.3682754462271251,0.3864560300604612,0.3120411291791207,-0.38860024917411823,-0.5373438047572228,-0.7162401611001639,-0.7666531592836182,1.3,1.2,0.5,0.7,6.8,0,0,0,1,1,1,2.3
82,13.2,-0.9,-0.6992477118586409,1.2919877983709285,1.5691528440540607,0.9697429975329197,0.8751199759689151,0.0517890451149699,-0.030628120674157815,2.4,2.6,1.1,2.0,14.7,0,0,0,1,1,1,1.2
13,5.4,-7.5,-0.533761579042883,-0.5190757382500063,-0.31651472825834953,-0.8776038179886517,-0.6731576298270437,-0.7162401611001639,-0.7666531592836182,0.8,1.1,0.6,0.5,3.3,0,1,0,0,1,0,-0.1
68,15.3,0.3,0.04543988581226978,0.839221914215695,0.5977483371052434,0.6980743481915119,0.6578178558572019,0.5126065688440502,0.27604897874645073,1.9,4.6,1.0,1.7,13.2,0,1,0,0,1,1,3.9
20,12.9,-1.3,-0.3682754462271251,-0.8209196610201621,-0.8307877025253705,-1.0406050075934963,-1.1892501650923633,-0.9466489229647039,-1.0119948388201052,1.1,0.6,0.1,0.2,1.7,1,0,0,0,1,0,0.4
69,23.2,6.0,3.768877874166823,2.9521293736067857,2.5976987925881025,0.8610755377963566,0.847957210954951,2.3558766637603705,1.9934407355018584,3.0,6.3,1.3,2.3,20.5,0,1,0,0,1,1,10.0
39,11.8,-0.4,-0.3682754462271251,-0.2172318154798505,-0.43079761142879863,-1.1492724673300594,-1.2164129301063278,-1.0234518435862174,-1.1346656785883487,1.1,0.7,0.2,0.4,2.5,0,0,0,1,1,0,0.6
55,26.5,5.6,3.189676409311671,1.744753682526162,1.9120014935654084,2.6540886234496464,2.7221879969184806,4.736767203027285,4.876205470055578,8.5,4.8,1.4,3.8,27.8,0,0,0,0,1,1,6.0
17,23.2,3.0,0.45915521785166474,2.3484415280664743,2.31199158466198,1.9477501351619868,1.9887933415414474,3.047102949353991,3.0974782934160485,10.2,3.9,1.5,3.6,24.4,0,0,0,0,1,0,1.6
67,13.2,-1.2,0.45915521785166474,2.1975195666813963,2.5976987925881025,-0.17126532970099223,-0.18422785957568835,0.43580364822253675,0.33738439863057246,5.1,1.5,1.9,2.0,12.9,0,0,1,0,0,1,3.1
79,11.6,-0.7,-0.12004624700348814,1.744753682526162,1.2834456361279378,-0.2799327894375551,-0.292878919631545,-0.17861971674957025,-0.2759698002106446,2.6,1.2,0.7,0.8,10.7,0,0,0,1,1,1,4.2
82,12.0,-0.8,-0.45101851263500403,1.2919877983709285,1.3405870777131628,0.20907077937697843,0.33186467568963146,0.43580364822253675,0.27604897874645073,1.4,2.6,0.7,1.6,12.3,0,0,0,1,1,1,1.9
19,17.6,2.2,-0.12004624700348814,2.046597605296318,1.9691429351506327,0.5350731585866675,0.277539145661703,-0.33222555799259695,-0.3986406399788881,1.6,3.0,0.6,1.3,14.1,0,0,0,1,1,0,0.9
72,14.9,1.0,0.9556136162989386,2.4993634894515524,2.2548501430767556,-0.11693159983271068,-0.26571615461758086,0.6662124100870768,0.5827260781670592,5.1,2.2,1.0,1.1,13.9,0,0,1,0,0,1,6.7
66,10.2,-1.9,-0.2855323798192461,0.839221914215695,0.654889778690468,-0.5516014387789626,-0.7546459248689363,-1.0234518435862174,-1.0119948388201052,3.3,0.6,0.6,0.4,6.6,1,0,0,0,1,1,3.0
70,15.5,0.8,0.9556136162989386,2.1975195666813963,1.7405771688097342,0.15473704950869688,-0.02125126949190303,-0.25542263737108367,-0.3986406399788881,2.2,2.7,1.1,1.3,12.8,0,1,0,0,1,1,4.6
79,24.6,6.7,4.430822405429856,5.366880755768032,4.826215014411861,0.9697429975329197,0.7664689159130587,1.9718620606528037,1.5640927963130062,3.7,6.6,1.8,3.0,25.3,0,1,0,0,1,1,12.6
67,10.4,0.2,-0.45101851263500403,2.3484415280664743,2.140567259906306,-1.0406050075934963,-0.9176225149527215,-0.7162401611001639,-0.7666531592836182,1.2,0.7,0.3,0.7,8.2,0,0,0,1,1,1,1.3
75,27.5,4.4,4.017107073390461,-0.06630985409477261,0.14061680442344698,3.8494306805518392,3.564233712351371,4.122343838055179,4.017509591677874,9.5,2.1,1.3,2.4,28.0,0,0,0,0,1,1,11.0
36,10.6,-5.0,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,-1.0406050075934963,-1.134924635064435,-0.9466489229647039,-0.9506594189359834,1.1,0.1,0.1,0.2,1.6,0,0,0,0,1,0,0.5
46,11.5,-3.2,-0.78199077826652,-0.8209196610201621,-0.8879291441105951,-0.5516014387789626,-0.6459948648130796,-0.33222555799259695,-0.1532989604424012,3.2,0.6,0.3,0.8,4.3,1,0,0,0,1,1,1.7
76,16.0,-1.4,0.2936690850359067,-0.8209196610201621,-0.8879291441105951,-0.2799327894375551,-0.5645065697711871,-0.48583139923562374,-0.5213114797471315,4.8,0.6,0.5,0.8,5.1,0,0,0,0,1,1,5.2
77,13.1,0.3,0.04543988581226978,0.3864560300604612,0.4834654539347943,-0.38860024917411823,-0.6459948648130796,-0.7930430817216773,-0.7053177393994966,2.5,1.0,0.5,0.5,6.5,1,0,0,0,1,1,3.1
73,7.5,-5.3,-1.361192243121673,-0.2172318154798505,-0.030807520332226734,-0.5516014387789626,-0.4558555097153303,-0.4090284786141104,-0.4599760598630097,1.5,2.6,0.5,1.3,5.4,0,1,0,0,0,1,0.1
76,9.4,-2.5,-1.361192243121673,0.688299952830617,0.7120312202756924,-0.4972677089106812,-0.3472044496594734,-0.33222555799259695,-0.4599760598630097,1.6,4.7,0.7,1.8,7.6,0,1,0,0,0,1,1.2
56,10.1,-1.4,-0.45101851263500403,0.5373779914455391,0.769172661860917,-0.3342665193058367,-0.23855338960361677,-0.5626343198571371,-0.5826468996312532,4.1,1.3,0.9,0.8,7.6,0,0,1,0,1,1,0.9
74,24.0,4.1,2.279502678825002,-0.2172318154798505,0.08347536283822236,3.632095761078714,3.727210302435156,4.506358441162745,4.078845011561996,4.3,3.9,1.1,2.4,27.3,0,0,0,1,0,1,9.0
17,16.8,-1.8,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-0.2799327894375551,-0.26571615461758086,-0.48583139923562374,-0.5213114797471315,2.9,0.2,0.2,0.4,5.1,1,0,0,0,1,0,0.5
73,9.0,-2.3,-0.533761579042883,-0.36815377686492845,-0.2593732866731249,-0.4972677089106812,-0.5645065697711871,-0.8698460023431905,-0.9506594189359834,1.5,2.3,0.2,1.2,4.6,1,0,0,0,1,1,1.1
82,14.2,-0.8,0.6246413506674227,-0.5190757382500063,-0.6022219361844723,0.6980743481915119,0.549166795801345,0.12859196573648315,-0.030628120674157815,5.6,1.9,1.1,1.3,10.0,1,0,0,0,1,1,5.7
59,12.7,-1.3,-0.12004624700348814,0.08461210729030527,0.08347536283822236,-0.5516014387789626,-0.5645065697711871,0.43580364822253675,0.39871981851469424,2.3,3.1,0.7,1.1,7.3,0,1,0,0,0,1,2.8
24,10.6,-3.2,-0.3682754462271251,-0.36815377686492845,0.14061680442344698,-0.6059351686472442,-0.6459948648130796,-0.4090284786141104,-0.5213114797471315,2.0,2.3,0.8,0.9,4.9,0,1,0,0,1,0,0.5
73,19.8,2.7,1.948530413193486,1.5938317211410846,1.397728519298387,1.6760814858205793,1.6085146313459486,1.9718620606528037,1.9321053156177368,3.0,5.8,1.2,2.9,20.3,0,1,0,0,0,1,7.5
81,20.9,0.1,1.0383566827068176,-0.8209196610201621,-0.8307877025253705,1.7847489455571424,1.55418910131802,0.12859196573648315,1.4414219565447635,9.5,1.1,1.5,1.9,13.6,0,0,0,0,0,1,6.7
64,10.6,-1.1,-0.20278931341136713,0.9901438756007727,0.9405969866165909,-0.7146026283838072,-0.8904597499387573,-0.6394372404786506,-0.6439823195153749,3.0,1.9,0.7,1.1,6.8,1,0,0,0,1,1,1.8
23,7.6,-2.7,-0.533761579042883,0.5373779914455391,0.5406068955200188,-1.0406050075934963,-1.107761870050471,-0.7162401611001639,-0.7666531592836182,1.8,0.9,0.3,0.6,4.6,0,0,1,0,0,0,0.3
30,11.9,-0.3,-0.2855323798192461,0.839221914215695,0.5977483371052434,-0.9862712777252147,-0.9991108099946142,-0.6394372404786506,-0.7053177393994966,1.8,1.0,0.3,0.5,5.6,0,0,1,0,0,0,1.2
78,8.1,-4.5,-0.6992477118586409,-0.36815377686492845,-0.3736561698435741,-0.7689363582520887,-0.6459948648130796,-0.7930430817216773,-0.7666531592836182,1.8,2.4,1.0,1.1,3.8,0,1,0,0,1,1,0.1
62,27.6,6.7,4.265336272614097,2.046597605296318,1.9691429351506327,2.3824199741082386,1.6356773963599127,2.970300028732478,2.5454595144589542,7.6,4.8,1.1,2.2,25.1,1,0,0,0,1,1,12.0
19,7.5,-4.1,-0.533761579042883,-0.06630985409477261,0.14061680442344698,-1.0406050075934963,-1.0805991050365067,-1.0234518435862174,-1.0119948388201052,1.7,0.4,0.1,0.7,3.2,1,0,0,0,0,0,-0.2
62,12.6,0.8,0.12818295222014872,2.8012074122217077,2.769123117343777,-0.7146026283838072,-0.7818086898829005,-0.7162401611001639,-0.82798857916774,1.8,1.1,0.6,0.5,10.5,0,0,0,1,0,1,3.3
74,9.9,-3.1,-0.8647338446743991,0.08461210729030527,0.14061680442344698,0.10040331964041531,0.060237025549989505,-0.17861971674957025,-0.21463438032652296,2.5,3.2,1.1,1.8,8.5,0,0,0,1,0,1,1.1
31,24.1,1.9,0.6246413506674227,0.9901438756007727,0.9405969866165909,1.458746566347453,1.418375276248199,3.584723393704585,3.5881616524890227,5.9,2.1,0.9,3.8,20.2,0,0,0,0,0,0,1.9
64,10.6,-1.9,-0.20278931341136713,0.3864560300604612,0.3120411291791207,-0.6059351686472442,-0.700320394841008,-0.17861971674957025,-0.21463438032652296,3.0,1.0,0.7,0.9,6.7,0,0,1,0,1,1,3.1
31,4.0,-6.4,-0.6992477118586409,-0.5190757382500063,-0.6022219361844723,-1.0949387374617778,-1.0805991050365067,-1.1002547642077307,-1.1960010984724703,0.5,1.1,0.2,0.8,1.9,0,1,0,0,1,0,-0.2
22,14.3,-0.5,-0.3682754462271251,0.688299952830617,0.5406068955200188,-0.3342665193058367,-0.37436721467343775,-0.48583139923562374,-0.6439823195153749,1.0,2.4,0.9,1.0,7.7,0,1,0,0,1,0,0.6
26,15.8,-0.9,-0.2855323798192461,0.3864560300604612,0.654889778690468,0.046069589772134,0.14172532059188203,0.12859196573648315,0.0920427190940857,3.1,3.5,0.9,1.5,9.5,0,0,1,0,1,0,0.5
14,14.9,1.0,-0.2855323798192461,1.4429097597560065,1.0548798697870398,0.046069589772134,0.35902744070359555,0.12859196573648315,0.21471355886232896,3.1,2.4,0.9,1.6,11.6,0,0,1,0,1,0,0.2
66,8.5,-3.2,-0.78199077826652,0.23553406867538315,0.4263240123495696,-0.4972677089106812,-0.6188320997991154,-0.48583139923562374,-0.5826468996312532,1.5,1.7,0.3,1.2,6.2,0,1,0,0,1,1,1.2
61,20.3,1.5,0.12818295222014872,-0.8209196610201621,-0.8307877025253705,0.589406888454949,0.33186467568963146,0.43580364822253675,0.644061498051181,4.6,0.9,0.7,1.0,9.6,1,0,0,0,1,1,4.5
50,15.8,-1.2,0.04543988581226978,-0.6699976996350843,-0.773646260940146,0.7524080780597935,0.71214338588513,-0.17861971674957025,0.0920427190940857,4.3,1.1,0.9,1.2,9.5,1,0,0,0,1,1,2.7
42,11.4,-3.1,-0.45101851263500403,-0.5190757382500063,-0.6022219361844723,-0.7146026283838072,-0.6188320997991154,-0.5626343198571371,-0.5213114797471315,0.9,1.4,0.4,0.7,4.0,0,1,0,0,0,0,0.1
66,15.3,-0.6,-0.20278931341136713,-0.8209196610201621,-0.8879291441105951,-0.38860024917411823,-0.5916693347851513,-0.48583139923562374,-0.3986406399788881,2.8,0.6,0.4,0.5,4.8,0,0,0,0,0,1,3.4
80,10.9,-2.0,-0.20278931341136713,0.08461210729030527,0.14061680442344698,-0.22559905956927354,-0.23855338960361677,-0.7162401611001639,-0.7666531592836182,2.3,2.4,0.8,1.0,6.7,0,1,0,0,1,1,1.9
10,6.5,-4.1,-0.616504645450762,0.3864560300604612,0.654889778690468,-0.8776038179886517,-0.8904597499387573,-0.4090284786141104,-0.2759698002106446,0.8,1.7,0.2,1.4,5.4,0,1,0,0,0,0,-0.2
36,14.1,-0.4,-0.03730318059560918,1.744753682526162,1.4548699608836115,-0.17126532970099223,-0.02125126949190303,0.2053948863579966,-0.030628120674157815,2.3,4.3,1.1,1.6,11.3,0,1,0,0,1,0,2.0
81,7.7,-3.3,-0.6992477118586409,0.23553406867538315,0.4834654539347943,-0.9862712777252147,-0.9991108099946142,-0.7162401611001639,-0.7666531592836182,2.1,0.8,0.6,0.6,4.3,1,0,0,0,1,1,1.4
36,5.9,-3.9,-0.616504645450762,-0.06630985409477261,-0.030807520332226734,-1.1492724673300594,-1.134924635064435,-1.1002547642077307,-1.1346656785883487,0.6,0.6,0.0,0.3,2.6,0,0,0,1,1,0,0.1
68,13.9,-0.2,-0.12004624700348814,2.046597605296318,2.140567259906306,0.8067418079280748,0.7936316809270229,1.357438695680697,1.2574156968923977,2.4,3.0,1.0,2.1,17.2,0,0,0,1,0,1,2.8
69,7.3,-3.7,-1.1129630438980358,0.688299952830617,0.769172661860917,-1.0406050075934963,-0.9991108099946142,-0.5626343198571371,-0.7053177393994966,2.1,2.0,0.5,1.2,5.2,0,0,0,1,0,1,0.2
65,12.4,-2.5,-0.6992477118586409,0.08461210729030527,0.2548996875938961,-0.38860024917411823,-0.3472044496594734,-0.02501387550654354,-0.030628120674157815,2.1,5.2,0.9,1.6,7.1,0,1,0,0,1,1,2.4
74,15.6,1.4,0.45915521785166474,2.046597605296318,1.68343572722451,-0.6602688985155257,-0.8089714548968647,-0.48583139923562374,-0.6439823195153749,3.4,0.6,0.4,0.7,9.1,0,0,0,0,0,1,3.7
63,17.4,2.8,1.1210997491146963,2.1975195666813963,2.026284376735857,0.3720719689818229,0.35902744070359555,3.047102949353991,2.4841240945748315,4.5,2.1,0.6,1.3,18.2,0,0,1,0,1,1,6.8
55,11.2,-1.2,-0.3682754462271251,1.89567564391124,1.9120014935654084,-0.7689363582520887,-0.6459948648130796,-0.6394372404786506,-0.7053177393994966,1.8,1.2,0.7,0.5,8.6,0,1,0,0,1,1,1.2
19,8.0,-2.6,-0.6992477118586409,0.688299952830617,0.3120411291791207,-0.7689363582520887,-0.5645065697711871,-0.7162401611001639,-0.8893239990518617,1.5,1.5,0.3,0.9,6.0,0,1,0,0,1,0,0.1
74,20.3,3.8,3.3551625421274283,1.2919877983709285,1.1691627529574893,1.7304152156888606,1.798653986443698,1.7414532987882636,1.5027573764288849,5.5,4.6,0.9,2.2,19.5,0,0,0,0,1,1,7.7
64,20.2,2.6,1.6175581475619702,0.5373779914455391,0.02633392125299788,0.6980743481915119,0.6306550908432375,0.3590007276010233,0.5213906582829375,6.2,2.3,0.4,1.3,12.4,0,0,0,0,1,1,6.4
30,17.9,1.4,0.3764121514437857,1.2919877983709285,1.2834456361279378,1.458746566347453,1.4998635712900918,1.8182562194097776,1.5640927963130062,5.2,2.8,1.5,2.5,18.7,0,0,1,0,1,0,1.8
13,3.1,-7.5,-0.533761579042883,-0.8209196610201621,-0.773646260940146,-1.3122736569349036,-1.2707384601342562,-0.8698460023431905,-0.82798857916774,0.8,0.5,0.4,0.3,0.8,0,0,1,0,1,0,-0.1
75,20.2,3.0,2.362245745232881,3.103051334991864,2.8834060005142255,1.6760814858205793,1.6085146313459486,2.2790737431388575,1.8094344758494934,5.8,3.3,1.6,2.9,23.7,0,0,1,0,0,1,7.1
17,9.5,-3.1,-0.533761579042883,0.5373779914455391,0.5977483371052434,-0.7689363582520887,-0.700320394841008,-0.25542263737108367,-0.21463438032652296,1.2,1.5,0.5,1.2,6.2,0,1,0,0,1,0,-0.1
55,15.4,-1.0,-0.20278931341136713,-0.8209196610201621,-0.773646260940146,1.2957453767426086,1.0652593310666647,-0.02501387550654354,0.0920427190940857,4.8,1.1,0.5,1.4,11.6,1,0,0,0,0,1,3.3
23,13.8,-1.7,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,0.6437406183232304,0.6034923258292734,-0.25542263737108367,-0.21463438032652296,2.8,0.6,0.6,1.2,9.0,1,0,0,0,1,0,0.8
69,13.9,-0.7,0.45915521785166474,1.1410658369858508,0.9977384282018152,-0.7689363582520887,-0.6459948648130796,-0.25542263737108367,-0.2759698002106446,1.9,2.7,1.2,1.4,7.5,0,0,0,1,1,1,3.0
81,23.3,2.2,3.189676409311671,-0.8209196610201621,-0.8879291441105951,1.35007910661089,0.6034923258292734,1.7414532987882636,2.3614532548065887,8.9,1.2,0.6,1.8,14.0,0,0,0,0,1,1,14.3
12,18.6,2.0,-0.2855323798192461,-0.36815377686492845,-0.2593732866731249,-0.06259786996442912,-0.40152997968740184,0.28219780697950986,0.39871981851469424,1.8,1.9,0.3,1.2,7.9,0,0,0,1,0,0,0.5
80,14.5,-0.3,0.04543988581226978,0.688299952830617,0.9977384282018152,0.7524080780597935,0.549166795801345,0.3590007276010233,0.39871981851469424,3.6,1.9,0.8,1.1,12.7,0,0,1,0,0,1,3.7
75,13.2,1.3,0.45915521785166474,4.1595050646874085,4.140517715389167,-0.22559905956927354,-0.21139062458965244,0.3590007276010233,0.1533781389782072,2.3,2.5,0.6,1.6,16.2,0,0,0,1,1,1,3.8
82,15.4,-0.3,0.2109260186280278,-0.8209196610201621,-0.8879291441105951,1.1870779170060455,0.7393061508990941,-0.17861971674957025,-0.09196354055827957,7.5,1.5,0.5,1.5,10.8,0,0,0,0,0,1,6.8
27,10.6,-1.8,-0.3682754462271251,-0.36815377686492845,-0.5450804945992478,-1.203606197198341,-1.2435756951202919,-0.8698460023431905,-0.8893239990518617,0.6,0.2,0.2,0.1,2.1,0,0,0,1,0,0,0.4
78,10.3,-1.9,-0.12004624700348814,0.08461210729030527,-0.030807520332226734,-0.7146026283838072,-0.8089714548968647,-0.33222555799259695,-0.1532989604424012,2.1,0.6,0.4,0.5,5.4,1,0,0,0,1,1,3.0
63,13.2,-1.3,0.04543988581226978,0.3864560300604612,0.3120411291791207,-0.7146026283838072,-0.7546459248689363,-0.4090284786141104,-0.5213114797471315,1.5,1.9,0.7,0.7,5.9,0,1,0,0,0,1,2.5
68,10.1,-1.0,0.6246413506674227,1.744753682526162,1.7405771688097342,-0.9319375478569333,-0.9447852799666857,-0.8698460023431905,-0.9506594189359834,2.8,1.8,1.0,1.1,7.3,0,0,0,1,1,1,3.4
76,16.5,1.0,3.1069333429037918,0.839221914215695,1.1120213113722646,-0.06259786996442912,-0.1027395645337958,0.3590007276010233,0.46005523839881574,6.6,7.0,2.0,2.4,10.2,1,0,0,0,1,1,8.2
47,11.9,-1.0,-0.533761579042883,0.3864560300604612,0.4834654539347943,-0.7689363582520887,-0.7818086898829005,-0.6394372404786506,-0.7053177393994966,1.4,0.7,0.2,0.5,5.6,0,0,1,0,0,1,0.6
77,13.5,-0.9,0.04543988581226978,0.23553406867538315,0.19775824600867145,-0.06259786996442912,-0.23855338960361677,0.12859196573648315,0.0920427190940857,4.9,1.1,0.6,1.2,8.9,1,0,0,0,1,1,5.8
69,10.5,-2.4,-0.9474769110822778,0.3864560300604612,0.7120312202756924,-0.11693159983271068,-0.048414034505867364,0.43580364822253675,0.21471355886232896,2.5,1.2,0.5,1.1,9.2,1,0,0,0,0,1,0.7
61,22.6,4.2,2.44498881164076,0.08461210729030527,0.19775824600867145,2.4910874338448017,2.3419092867229816,2.816694187489451,2.9748074536478057,6.3,4.9,0.9,2.3,21.6,1,0,0,0,1,1,7.7
64,13.6,-0.5,-0.12004624700348814,0.5373779914455391,0.7120312202756924,-0.38860024917411823,-0.6459948648130796,-0.7162401611001639,-0.7666531592836182,3.0,0.9,0.5,0.7,6.9,0,0,0,0,0,1,2.1
22,8.4,-6.6,-0.616504645450762,-0.5190757382500063,-0.6022219361844723,-1.1492724673300594,-1.0805991050365067,-0.8698460023431905,-0.7053177393994966,1.3,0.2,0.0,0.5,2.2,0,0,0,0,1,0,0.0
79,15.2,1.0,0.7073844170753015,2.046597605296318,2.140567259906306,0.42640569885010443,0.22321361563377456,0.43580364822253675,0.39871981851469424,2.4,2.3,0.7,1.3,14.5,0,0,0,1,0,1,4.8
81,27.4,7.5,6.168426799995314,4.008583103302332,4.4262249233152895,1.35007910661089,1.1195848610945929,5.8888110123499855,5.428224249012674,7.0,11.2,1.5,5.7,29.1,0,1,0,0,1,1,15.0
77,13.1,-0.8,0.2109260186280278,0.5373779914455391,0.5406068955200188,0.31773823911354154,0.03307426053602517,-0.4090284786141104,-0.2759698002106446,2.8,1.1,1.1,1.1,10.0,0,0,1,0,1,1,4.2
58,19.2,0.9,0.2109260186280278,-0.8209196610201621,-0.8307877025253705,0.6980743481915119,0.08739979056395361,-0.17861971674957025,0.030707299209963946,2.4,1.1,0.3,0.8,9.1,0,0,0,0,1,1,4.1
65,13.8,-1.0,-0.12004624700348814,0.5373779914455391,0.654889778690468,-0.7689363582520887,-0.8089714548968647,0.0517890451149699,-0.030628120674157815,1.8,2.1,0.7,0.9,6.7,0,1,0,0,1,1,2.2
57,16.5,1.5,0.5418982842595436,2.046597605296318,1.68343572722451,0.589406888454949,0.33186467568963146,0.2053948863579966,0.21471355886232896,2.3,2.9,1.2,1.3,14.9,0,0,0,1,1,1,4.6
52,9.0,-2.6,-0.78199077826652,1.5938317211410846,1.5691528440540607,-0.7146026283838072,-0.7546459248689363,-0.6394372404786506,-0.7053177393994966,2.5,1.0,0.6,1.1,8.2,0,0,0,1,0,1,0.8
82,16.9,1.3,1.452072014746212,1.1410658369858508,1.2834456361279378,1.2414116468743273,0.983771036024772,0.5894094894655633,0.46005523839881574,4.3,1.7,0.7,1.2,16.1,1,0,0,0,0,1,6.8
72,8.7,-4.0,-0.8647338446743991,0.08461210729030527,0.3691825707643453,-0.8776038179886517,-0.7274831598549723,0.43580364822253675,0.39871981851469424,1.6,2.8,0.7,1.2,5.9,0,1,0,0,1,1,1.6
16,8.8,-6.1,-0.533761579042883,-0.8209196610201621,-0.773646260940146,-1.0406050075934963,-1.134924635064435,-0.7162401611001639,-0.7053177393994966,1.8,0.4,0.4,0.5,1.9,0,0,0,0,0,0,0.2
